Order ID,Date,Customer Name,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Final Price,Payment Method,Location,Salesperson Name,year,Month,Day
ORD102080,2024-12-18,Arnav Singh,Heritage Site 3D Documentation,Scanning,5,31801,1406.6182638524845,10,1265.9564374672361,UPI,Ahmedabad,Aarush Choudhury,2024,December,Wednesday
ORD102081,2023-04-02,Saira Sehgal,3D Equipment Rentals,Scanning,6,49179,2610.336011999673,5,2479.819211399689,Credit Card,Pune,Armaan Butala,2023,April,Sunday
ORD102082,2024-10-15,Nitya Sodhi,3D Laser Scanning Services,Aerospace,6,12216,648.404089603042,5,615.9838851228899,Cash,Mumbai,Saira Borah,2024,October,Tuesday
ORD102083,2023-07-03,Anya Boase,Asset Management Systems,Automotive,10,11709,1035.822348444938,10,932.2401136004441,Cash,Kolkata,Inaaya  Maharaj,2023,July,Monday
ORD102084,2023-07-06,Raghav Dalal,BIM Solutions,Forensics,9,32205,2564.0783037409096,20,2051.2626429927277,UPI,Kolkata,Kavya Jha,2023,July,Thursday
ORD102085,2023-10-15,Yashvi Chakrabarti,Forensic 3D Scanning,Automotive,4,12634,447.06053634822274,0,447.06053634822274,Cash,Ahmedabad,Raghav Chowdhury,2023,October,Sunday
ORD102086,2025-01-27,Nirvaan Dada,Forensic 3D Scanning,Scanning,6,25752,1366.8714894775326,0,1366.8714894775326,UPI,Delhi,Vaibhav Balan,2025,January,Monday
ORD102087,2023-08-25,Heer Deol,Digital Twin Solutions,Forensics,10,45824,4053.7640528773454,15,3445.6994449457434,Cash,Hyderabad,Mehul Contractor,2023,August,Friday
ORD102088,2023-11-20,Ritvik Bhardwaj,3D Scanning for Animation & Gaming,Engineering,2,12946,229.0504077712558,10,206.14536699413023,UPI,Chennai,Amani Khalsa,2023,November,Monday
ORD102089,2025-01-29,Sahil Rama,3D Point Cloud Data Processing,Engineering,1,43353,383.5170063381451,0,383.5170063381451,Net Banking,Kolkata,Hansh Chopra,2025,January,Wednesday
ORD102090,2024-01-15,Alisha Kapadia,3D Laser Scanning Services,Forensics,6,15938,845.9613932623841,5,803.6633235992649,Cash,Ahmedabad,Shlok Dara,2024,January,Monday
ORD102091,2024-10-21,Priyansh Chand,Asset Management Systems,Aerospace,5,5739,253.8468040706081,10,228.4621236635473,UPI,Mumbai,Indrans Kapoor,2024,October,Monday
ORD102092,2023-04-12,Anaya Dutta,Forensic 3D Scanning,Forensics,5,20468,905.3382794419248,5,860.0713654698285,Net Banking,Delhi,Vaibhav Deshpande,2023,April,Wednesday
ORD102093,2024-01-03,Saanvi Vaidya,3D Laser Scanning Services,Software,4,14319,506.6851210994302,20,405.3480968795442,UPI,Lucknow,Jivika Arora,2024,January,Wednesday
ORD102094,2024-10-30,Ayesha Shenoy,3D Point Cloud Data Processing,Software,3,29916,793.9446932123693,15,674.8529892305139,Credit Card,Chennai,Jayesh Sharma,2024,October,Wednesday
ORD102095,2024-10-07,Vaibhav Kumer,3D Equipment Rentals,Engineering,7,46824,2899.559479930827,5,2754.5815059342854,Cash,Hyderabad,Trisha Barad,2024,October,Monday
ORD102096,2023-04-27,Indrajit Dixit,Aerospace & Defense 3D Scanning,Forensics,8,48073,3402.175267352875,20,2721.7402138823,Cash,Bangalore,Nitya Wadhwa,2023,April,Thursday
ORD102097,2025-01-19,Arnav Date,Digital Twin Solutions,Heritage,2,41277,730.3038530491368,0,730.3038530491368,Net Banking,Lucknow,Yuvraj  Kumer,2025,January,Sunday
ORD102099,2024-04-23,Inaaya  Kumar,3D Laser Scanning Services,Automotive,3,47338,1256.3094627385726,5,1193.493989601644,UPI,Hyderabad,Ayesha Gokhale,2024,April,Tuesday
ORD102100,2023-07-16,Hridaan Hayer,3D Equipment Rentals,Forensics,5,31811,1407.0605827304607,5,1336.7075535939377,Cash,Kolkata,Shlok Varma,2023,July,Sunday
ORD102101,2023-06-26,Priyansh Chada,Reverse Engineering Models,Scanning,5,8027,355.04936335158936,5,337.2968951840099,Credit Card,Lucknow,Nirvaan Rout,2023,June,Monday
ORD102102,2024-10-27,Charvi Bhakta,3D Equipment Rentals,Automotive,1,49538,438.2318515438154,5,416.32025896662464,Net Banking,Chennai,Divij Atwal,2024,October,Sunday
ORD102103,2024-10-19,Advik Divan,Shipping & Marine Scanning,Heritage,7,9458,585.6832727060004,0,585.6832727060004,Cash,Mumbai,Charvi Ram,2024,October,Saturday
ORD102104,2023-12-28,Nirvaan Bhalla,Forensic 3D Scanning,Software,10,30063,2659.486485720401,15,2260.5635128623408,Net Banking,Bangalore,Pranay Sachdev,2023,December,Thursday
ORD102105,2023-08-02,Anay Ganesh,Digital Twin Solutions,Scanning,1,24826,219.62016929280077,5,208.63916082816073,Cash,Bangalore,Anay Chana,2023,August,Wednesday
ORD102106,2023-12-13,Kartik Chaudhary,Automotive 3D Modeling,Scanning,6,13029,691.5567193384115,20,553.2453754707293,UPI,Ahmedabad,Zain Arora,2023,December,Wednesday
ORD102107,2023-04-09,Darshit Chada,Aerospace & Defense 3D Scanning,Heritage,4,44735,1582.970800501642,0,1582.970800501642,Credit Card,Mumbai,Aarush Seth,2023,April,Sunday
ORD102108,2024-01-08,Kaira Dey,BIM Solutions,Engineering,8,26171,1852.148376882909,20,1481.7187015063273,Credit Card,Lucknow,Anvi Chandran,2024,January,Monday
ORD102109,2024-12-12,Umang Balakrishnan,3D Scanning for Animation & Gaming,Aerospace,4,18045,638.5315322466107,0,638.5315322466107,Credit Card,Lucknow,Heer Kala,2024,December,Thursday
ORD102110,2024-04-13,Hridaan Hayer,Reverse Engineering Models,Heritage,6,40171,2132.206997662394,15,1812.3759480130348,Cash,Chennai,Lakshay Dass,2024,April,Saturday
ORD102111,2024-09-27,Ehsaan Chaudhry,Automotive 3D Modeling,Scanning,3,32136,852.8615677588147,15,724.9323325949924,UPI,Delhi,Nayantara Walla,2024,September,Friday
ORD102112,2025-02-01,Jayant Rama,Shipping & Marine Scanning,Scanning,1,23142,204.7228694825584,5,194.48672600843045,Credit Card,Ahmedabad,Shlok Dhar,2025,February,Saturday
ORD102113,2023-07-28,Anvi Sarraf,Automotive 3D Modeling,Heritage,9,47587,3788.753120326616,10,3409.877808293955,Cash,Kolkata,Mamooty Master,2023,July,Friday
ORD102114,2024-08-14,Akarsh Krish,Aerospace & Defense 3D Scanning,Scanning,4,28272,1000.419145451714,5,950.3981881791283,Credit Card,Hyderabad,Zara Chaudhary,2024,August,Wednesday
ORD102115,2023-04-26,Amani Date,3D Scanning for Animation & Gaming,Engineering,1,15931,140.931640900814,5,133.88505885577328,Net Banking,Chennai,Indrajit Butala,2023,April,Wednesday
ORD102116,2024-03-29,Zeeshan Sridhar,Automotive 3D Modeling,Aerospace,9,7935,631.764053413573,10,568.5876480722158,Cash,Hyderabad,Vedika Tak,2024,March,Friday
ORD102117,2023-06-18,Eshani Barman,Shipping & Marine Scanning,Scanning,8,6579,465.6025437129899,0,465.6025437129899,Net Banking,Lucknow,Rania Kakar,2023,June,Sunday
ORD102118,2023-08-02,Gatik Borde,Digital Twin Solutions,Automotive,8,38358,2714.6348034264884,0,2714.6348034264884,Credit Card,Ahmedabad,Hrishita Butala,2023,August,Wednesday
ORD102119,2025-02-05,Mohanlal Cheema,Aerospace & Defense 3D Scanning,Heritage,7,25435,1575.0532925858658,15,1338.795298697986,Cash,Bangalore,Kaira Basak,2025,February,Wednesday
ORD102120,2023-07-31,Miraan Chander,Digital Twin Solutions,Engineering,8,43737,3095.3121225680256,5,2940.546516439624,Cash,Kolkata,Raghav Dhaliwal,2023,July,Monday
ORD102121,2024-10-07,Prisha Bakshi,Heritage Site 3D Documentation,Forensics,5,13556,599.6074709846948,10,539.6467238862253,UPI,Jaipur,Gokul Chokshi,2024,October,Monday
ORD102122,2023-10-10,Nishith Sood,BIM Solutions,Automotive,6,8623,457.69388217477336,20,366.15510573981874,Credit Card,Mumbai,Kartik Shah,2023,October,Tuesday
ORD102123,2023-06-15,Samaira Kala,BIM Solutions,Aerospace,1,29412,260.1896567807885,5,247.18017394174905,Credit Card,Mumbai,Veer Golla,2023,June,Thursday
ORD102124,2024-03-10,Sahil Chopra,Reverse Engineering Models,Engineering,2,9886,174.91057710695463,20,139.92846168556372,Cash,Delhi,Zoya Batra,2024,March,Sunday
ORD102125,2025-01-26,Tejas Sarna,BIM Solutions,Software,9,28307,2253.729686197607,5,2141.0432018877264,UPI,Chennai,Heer Sengupta,2025,January,Sunday
ORD102126,2023-11-05,Veer Bhardwaj,Digital Twin Solutions,Heritage,7,25737,1593.7545347467044,15,1354.6913545346988,UPI,Delhi,Aniruddh Sani,2023,November,Sunday
ORD102127,2023-10-12,Aayush Ratti,BIM Solutions,Forensics,2,6934,122.68156399551115,0,122.68156399551115,Credit Card,Delhi,Indrans Chaudry,2023,October,Thursday
ORD102128,2024-03-13,Hrishita Gandhi,Reverse Engineering Models,Engineering,3,18889,501.2976771656787,5,476.23279330739473,Cash,Delhi,Manikya Sachdeva,2024,March,Wednesday
ORD102129,2023-05-29,Fateh Aurora,Automotive 3D Modeling,Software,7,11846,733.5593199910426,15,623.5254219923862,Cash,Bangalore,Suhana Dixit,2023,May,Monday
ORD102130,2024-10-04,Bhamini Vyas,Asset Management Systems,Automotive,5,39750,1758.2175399558585,15,1494.4849089624797,Net Banking,Bangalore,Hiran Saran,2024,October,Friday
ORD102131,2024-09-30,Sana Chhabra,3D Scanning for Animation & Gaming,Scanning,2,46030,814.3975181299942,0,814.3975181299942,Cash,Mumbai,Nakul Bansal,2024,September,Monday
ORD102132,2024-10-15,Hazel Rau,Heritage Site 3D Documentation,Forensics,8,44477,3147.682677720421,5,2990.2985438344,Credit Card,Lucknow,Aarna Baria,2024,October,Tuesday
ORD102133,2024-08-02,Divit Hayer,3D Equipment Rentals,Heritage,3,31008,822.9254260973776,0,822.9254260973776,Net Banking,Chennai,Kiaan Ramanathan,2024,August,Friday
ORD102134,2024-07-30,Ishita Randhawa,Shipping & Marine Scanning,Heritage,2,39739,703.0923956760338,15,597.6285363246287,Net Banking,Ahmedabad,Jivika Dara,2024,July,Tuesday
ORD102135,2023-12-03,Prerak Srinivas,3D Point Cloud Data Processing,Automotive,9,41261,3285.093460352544,0,3285.093460352544,Credit Card,Ahmedabad,Taran Rau,2023,December,Sunday
ORD102136,2024-12-20,Purab Dalal,3D Scanning for Animation & Gaming,Forensics,7,27560,1706.64315878382,20,1365.314527027056,Cash,Ahmedabad,Lakshay Gole,2024,December,Friday
ORD102137,2024-06-22,Ivana Sundaram,Digital Twin Solutions,Engineering,3,46897,1244.6057052273193,0,1244.6057052273193,UPI,Mumbai,Sana Srivastava,2024,June,Saturday
ORD102138,2023-05-25,Kanav Sheth,Forensic 3D Scanning,Scanning,5,20706,915.8654687377611,20,732.6923749902089,UPI,Pune,Hiran Sani,2023,May,Thursday
ORD102139,2023-04-04,Akarsh Loke,Heritage Site 3D Documentation,Forensics,9,13422,1068.624716435662,10,961.7622447920959,UPI,Pune,Ryan Chada,2023,April,Tuesday
ORD102140,2025-01-25,Neelofar Desai,Aerospace & Defense 3D Scanning,Forensics,1,31542,279.03244098257954,20,223.22595278606366,Credit Card,Jaipur,Anika Hayre,2025,January,Saturday
ORD102141,2024-12-06,Shalv Chana,Reverse Engineering Models,Aerospace,1,38844,343.6286899222408,10,309.26582093001673,Cash,Pune,Jayesh Jayaraman,2024,December,Friday
ORD102142,2024-06-05,Ritvik Kothari,3D Equipment Rentals,Automotive,2,27429,485.2945801604955,5,461.0298511524707,Credit Card,Delhi,Hiran Master,2024,June,Wednesday
ORD102143,2024-01-26,Sara Balasubramanian,Automotive 3D Modeling,Forensics,5,27617,1221.5520453071936,20,977.2416362457549,Net Banking,Ahmedabad,Abram Soman,2024,January,Friday
ORD102144,2024-06-21,Rasha Swaminathan,Automotive 3D Modeling,Scanning,7,25400,1572.885930083782,5,1494.2416335795926,Cash,Mumbai,Nitya Batra,2024,June,Friday
ORD102145,2024-01-04,Himmat Loyal,Shipping & Marine Scanning,Software,1,22266,196.9734427404133,0,196.9734427404133,Cash,Bangalore,Uthkarsh Rattan,2024,January,Thursday
ORD102146,2025-02-28,Abram Dixit,3D Scanning for Animation & Gaming,Aerospace,3,8708,231.10276736506592,20,184.88221389205273,UPI,Lucknow,Vedika Bala,2025,February,Friday
ORD102147,2024-12-02,Kaira Balakrishnan,3D Laser Scanning Services,Automotive,4,32134,1137.0779859912766,5,1080.2240866917127,Net Banking,Pune,Kismat Sagar,2024,December,Monday
ORD102148,2024-05-23,Purab Sachar,Forensic 3D Scanning,Software,1,6560,58.03223679049274,10,52.229013111443464,UPI,Pune,Zara Basu,2024,May,Thursday
ORD102149,2023-07-12,Dhanuk Mand,Asset Management Systems,Automotive,5,26753,1183.3356942500398,20,946.6685554000319,UPI,Pune,Ira Balasubramanian,2023,July,Wednesday
ORD102150,2023-12-20,Kiara Madan,Aerospace & Defense 3D Scanning,Forensics,8,17065,1207.707464426535,0,1207.707464426535,Credit Card,Hyderabad,Lagan Shanker,2023,December,Wednesday
ORD102151,2024-01-27,Tarini Apte,BIM Solutions,Automotive,3,24822,658.7543513476878,15,559.9411986455347,Cash,Kolkata,Arhaan Suresh,2024,January,Saturday
ORD102152,2025-01-23,Anay Zachariah,Aerospace & Defense 3D Scanning,Aerospace,3,7305,193.8683642170196,5,184.17494600616862,Credit Card,Mumbai,Arhaan Krish,2025,January,Thursday
ORD102153,2023-06-27,Trisha Bath,3D Scanning for Animation & Gaming,Software,10,17123,1514.7652295176938,10,1363.2887065659245,Net Banking,Mumbai,Lakshit Choudhary,2023,June,Tuesday
ORD102154,2024-03-05,Jhanvi Chadha,Asset Management Systems,Aerospace,3,49975,1326.2931556119854,5,1259.978497831386,UPI,Hyderabad,Ritvik Doshi,2024,March,Tuesday
ORD102155,2023-06-19,Sara Iyengar,BIM Solutions,Software,5,42054,1860.1278094416016,15,1581.1086380253614,Credit Card,Chennai,Kiara Sehgal,2023,June,Monday
ORD102156,2023-08-13,Nitya Sekhon,3D Point Cloud Data Processing,Engineering,5,35892,1587.5709168325957,0,1587.5709168325957,Cash,Mumbai,Kiara Singhal,2023,August,Sunday
ORD102157,2023-07-25,Myra Kakar,Automotive 3D Modeling,Automotive,10,42796,3785.895740374889,10,3407.3061663374,Cash,Pune,Taran Wason,2023,July,Tuesday
ORD102158,2023-05-31,Ela Chowdhury,Digital Twin Solutions,Forensics,1,45081,398.8035467610066,10,358.92319208490596,UPI,Jaipur,Shayak Bahri,2023,May,Wednesday
ORD102159,2024-03-26,Mahika Jaggi,Digital Twin Solutions,Software,1,34323,303.6342169756223,10,273.27079527806006,Net Banking,Bangalore,Shalv Seshadri,2024,March,Tuesday
ORD102160,2024-08-02,Vaibhav Lanka,3D Equipment Rentals,Automotive,5,36204,1601.3712658254567,0,1601.3712658254567,Net Banking,Kolkata,Nirvaan Chada,2024,August,Friday
ORD102161,2024-06-05,Samiha Sheth,Reverse Engineering Models,Automotive,1,9348,82.69593742645215,0,82.69593742645215,Cash,Pune,Jiya Madan,2024,June,Wednesday
ORD102162,2023-08-25,Abram Wali,Forensic 3D Scanning,Software,7,9800,606.8615005835064,5,576.5184255543311,Credit Card,Delhi,Chirag Bains,2023,August,Friday
ORD102163,2025-03-23,Kimaya Subramaniam,Reverse Engineering Models,Engineering,9,18016,1434.3870430118377,20,1147.5096344094702,Credit Card,Chennai,Romil Ramakrishnan,2025,March,Sunday
ORD102164,2024-10-08,Raghav Venkatesh,BIM Solutions,Software,8,19403,1373.1701102999157,15,1167.1945937549283,Cash,Jaipur,Seher Sinha,2024,October,Tuesday
ORD102165,2023-12-03,Samaira Bail,Asset Management Systems,Scanning,4,47739,1689.2688732569104,5,1604.805429594065,Cash,Delhi,Shayak Garde,2023,December,Sunday
ORD102166,2024-11-13,Riya Raval,3D Scanning for Animation & Gaming,Aerospace,9,17550,1397.285335527184,10,1257.5568019744658,Net Banking,Delhi,Mahika Bumb,2024,November,Wednesday
ORD102167,2023-09-30,Zeeshan Walla,Forensic 3D Scanning,Engineering,4,20990,742.7418598978309,10,668.4676739080478,UPI,Ahmedabad,Suhana Bedi,2023,September,Saturday
ORD102168,2024-01-25,Dhanuk Ram,3D Point Cloud Data Processing,Aerospace,7,44948,2783.3888498191272,20,2226.7110798553017,Credit Card,Kolkata,Kartik Chawla,2024,January,Thursday
ORD102169,2025-02-27,Divyansh Tripathi,Reverse Engineering Models,Heritage,4,38646,1367.5084286618185,10,1230.7575857956367,Credit Card,Ahmedabad,Shanaya Bansal,2025,February,Thursday
ORD102170,2023-04-01,Manikya Warrior,Digital Twin Solutions,Aerospace,3,7290,193.4702772268409,5,183.79676336549883,UPI,Kolkata,Dishani Gopal,2023,April,Saturday
ORD102171,2024-06-25,Eva Shroff,3D Scanning for Animation & Gaming,Scanning,9,27967,2226.6597708654563,5,2115.326782322183,Net Banking,Chennai,Mohanlal Sahni,2024,June,Tuesday
ORD102172,2024-06-19,Chirag Mand,Asset Management Systems,Software,2,13084,231.49200797768503,20,185.19360638214803,Cash,Chennai,Renee Lall,2024,June,Wednesday
ORD102173,2024-04-19,Yashvi Khalsa,Asset Management Systems,Scanning,1,7906,69.93946098561518,5,66.44248793633442,Net Banking,Delhi,Ryan Batra,2024,April,Friday
ORD102174,2025-03-02,Vritika Sood,Digital Twin Solutions,Aerospace,1,45662,403.9432921230914,20,323.15463369847316,UPI,Bangalore,Aarna D’Alia,2025,March,Sunday
ORD102175,2024-12-10,Veer Bedi,Aerospace & Defense 3D Scanning,Scanning,5,27873,1232.8754085833873,5,1171.231638154218,Credit Card,Mumbai,Dishani Khosla,2024,December,Tuesday
ORD102176,2023-08-09,Aaina Chauhan,3D Point Cloud Data Processing,Engineering,3,5466,145.0628992211128,5,137.80975426005713,Credit Card,Hyderabad,Gokul Devan,2023,August,Wednesday
ORD102177,2024-04-01,Zara Karan,3D Laser Scanning Services,Engineering,10,18707,1654.891850060591,15,1406.6580725515023,Net Banking,Delhi,Piya Sarma,2024,April,Monday
ORD102178,2024-07-28,Amira Dhar,3D Point Cloud Data Processing,Automotive,9,33705,2683.5044007945157,0,2683.5044007945157,Cash,Delhi,Madhup Shukla,2024,July,Sunday
ORD102179,2023-11-22,Manikya Virk,3D Laser Scanning Services,Heritage,3,31667,840.4147145325611,5,798.393978805933,UPI,Jaipur,Suhana Kalla,2023,November,Wednesday
ORD102180,2023-06-10,Khushi Behl,Aerospace & Defense 3D Scanning,Engineering,6,36563,1940.700616253768,20,1552.5604930030145,UPI,Mumbai,Jivin Gola,2023,June,Saturday
ORD102181,2023-05-21,Samiha Ramachandran,3D Point Cloud Data Processing,Heritage,5,21790,963.8128351103938,5,915.6221933548741,Net Banking,Chennai,Dharmajan Gade,2023,May,Sunday
ORD102182,2023-06-18,Parinaaz Gandhi,Shipping & Marine Scanning,Scanning,9,37964,3022.5948990287197,0,3022.5948990287197,UPI,Jaipur,Faiyaz Sodhi,2023,June,Sunday
ORD102183,2024-06-30,Abram Dada,Heritage Site 3D Documentation,Engineering,5,35583,1573.9032635031274,15,1337.8177739776581,Net Banking,Bangalore,Arhaan Sane,2024,June,Sunday
ORD102184,2023-12-30,Adira Savant,3D Equipment Rentals,Software,5,8651,382.6500613373115,20,306.12004906984924,Cash,Lucknow,Vivaan Chowdhury,2023,December,Saturday
ORD102185,2024-02-08,Zain Bhasin,BIM Solutions,Automotive,7,44146,2733.7252861999464,15,2323.6664932699546,UPI,Lucknow,Shlok Johal,2024,February,Thursday
ORD102186,2024-11-25,Drishya Bose,Heritage Site 3D Documentation,Heritage,6,13622,723.0321306952062,0,723.0321306952062,UPI,Jaipur,Zeeshan Chahal,2024,November,Monday
ORD102187,2023-11-04,Nirvi Mangat,Asset Management Systems,Heritage,4,6542,231.49200797768503,5,219.91740757880078,Credit Card,Mumbai,Piya Sood,2023,November,Saturday
ORD102188,2024-08-09,Ehsaan Lala,Automotive 3D Modeling,Aerospace,9,29056,2313.363117326374,5,2197.694961460055,Cash,Jaipur,Urvi Lad,2024,August,Friday
ORD102189,2025-01-20,Vanya Lala,3D Point Cloud Data Processing,Heritage,3,13014,345.3802726790271,5,328.1112590450757,Net Banking,Jaipur,Alisha Soni,2025,January,Monday
ORD102190,2024-07-28,Urvi Manne,BIM Solutions,Forensics,8,5171,365.9569468824853,5,347.659099538361,Cash,Jaipur,Ryan Joshi,2024,July,Sunday
ORD102191,2023-08-29,Renee Grewal,Heritage Site 3D Documentation,Heritage,2,21457,379.633446589513,10,341.6701019305617,UPI,Delhi,Kavya Kulkarni,2023,August,Tuesday
ORD102192,2023-06-29,Hiran Ghose,BIM Solutions,Automotive,3,15184,402.9701905915435,5,382.8216810619663,Net Banking,Pune,Ivan Ram,2023,June,Thursday
ORD102193,2023-04-15,Manikya Kapadia,Aerospace & Defense 3D Scanning,Automotive,8,41317,2924.0462530155955,20,2339.2370024124766,Credit Card,Ahmedabad,Nitya Tata,2023,April,Saturday
ORD102194,2024-04-11,Kavya Kunda,BIM Solutions,Heritage,7,36132,2237.461197865638,0,2237.461197865638,UPI,Chennai,Hazel Raj,2024,April,Thursday
ORD102195,2025-03-13,Jayant Barad,Automotive 3D Modeling,Scanning,8,35060,2481.231977895946,0,2481.231977895946,Net Banking,Bangalore,Pranay Ramakrishnan,2025,March,Thursday
ORD102196,2024-08-04,Zaina Boase,3D Scanning for Animation & Gaming,Aerospace,3,35415,939.8833838118752,20,751.9067070495003,UPI,Bangalore,Damini Kanda,2024,August,Sunday
ORD102197,2024-08-21,Eshani Mane,Asset Management Systems,Heritage,6,35847,1902.6965782580423,10,1712.4269204322381,Credit Card,Pune,Badal Dalal,2024,August,Wednesday
ORD102198,2024-12-31,Aradhya Dhaliwal,3D Scanning for Animation & Gaming,Heritage,8,43065,3047.753996808012,10,2742.978597127211,Credit Card,Ahmedabad,Umang Mand,2024,December,Tuesday
ORD102199,2024-03-29,Devansh Kar,3D Point Cloud Data Processing,Heritage,7,32137,1990.072249413484,10,1791.0650244721357,UPI,Mumbai,Siya Kumar,2024,March,Friday
ORD102200,2023-09-24,Armaan Virk,Digital Twin Solutions,Scanning,3,14298,379.4565190383225,10,341.51086713449024,Net Banking,Lucknow,Vardaniya Chokshi,2023,September,Sunday
ORD102201,2023-11-02,Rati Goel,Forensic 3D Scanning,Scanning,2,47502,840.4412536652396,5,798.4191909819776,UPI,Mumbai,Adira Jain,2023,November,Thursday
ORD102202,2024-11-22,Inaaya  Goyal,Shipping & Marine Scanning,Aerospace,8,26510,1876.1397528243444,0,1876.1397528243444,Net Banking,Chennai,Gokul Choudhury,2024,November,Friday
ORD102203,2024-07-09,Ira Dhillon,Reverse Engineering Models,Forensics,9,32163,2560.734373023409,20,2048.587498418727,UPI,Lucknow,Abram Shenoy,2024,July,Tuesday
ORD102204,2023-06-28,Jayan Roy,Forensic 3D Scanning,Engineering,3,8990,238.5868027804252,15,202.7987823633614,UPI,Jaipur,Hiran Tata,2023,June,Wednesday
ORD102205,2023-04-25,Fateh Krishnan,Forensic 3D Scanning,Forensics,9,25955,2066.469566017553,10,1859.8226094157978,Cash,Ahmedabad,Samaira Devi,2023,April,Tuesday
ORD102206,2024-04-26,Indrans Gokhale,3D Point Cloud Data Processing,Engineering,3,6142,163.0033529118322,20,130.40268232946576,Cash,Chennai,Vivaan Som,2024,April,Friday
ORD102207,2025-03-06,Ishita Ravi,Automotive 3D Modeling,Heritage,8,34602,2448.8188505178414,0,2448.8188505178414,Credit Card,Chennai,Piya Sagar,2025,March,Thursday
ORD102208,2024-07-25,Mehul Sidhu,Reverse Engineering Models,Forensics,8,7790,551.306249509681,0,551.306249509681,Cash,Ahmedabad,Shayak Chakrabarti,2024,July,Thursday
ORD102209,2024-06-29,Ritvik Bandi,3D Point Cloud Data Processing,Heritage,1,8168,72.25721190621108,10,65.03149071558998,Net Banking,Delhi,Lavanya Hayer,2024,June,Saturday
ORD102210,2023-05-15,Navya Saxena,Digital Twin Solutions,Automotive,10,6598,583.6839913775474,20,466.94719310203794,UPI,Chennai,Kartik Sathe,2023,May,Monday
ORD102211,2024-03-13,Nitara Kanda,3D Laser Scanning Services,Heritage,7,32689,2024.254652303494,5,1923.0419196883192,Net Banking,Jaipur,Emir Raman,2024,March,Wednesday
ORD102212,2024-12-19,Nirvaan Rajagopal,Forensic 3D Scanning,Software,10,7526,665.7783751299518,10,599.2005376169566,Credit Card,Chennai,Samiha Singhal,2024,December,Thursday
ORD102213,2024-01-01,Eva Korpal,Reverse Engineering Models,Heritage,1,19377,171.41625797094173,15,145.70381927530048,Cash,Lucknow,Jayan Karan,2024,January,Monday
ORD102214,2023-05-27,Advika Sidhu,3D Scanning for Animation & Gaming,Software,1,33656,297.73368314341826,5,282.84699898624734,Cash,Mumbai,Parinaaz Hora,2023,May,Saturday
ORD102215,2024-09-24,Siya Raj,3D Equipment Rentals,Aerospace,6,37777,2005.1376303973573,5,1904.8807488774894,UPI,Lucknow,Pihu Mani,2024,September,Tuesday
ORD102216,2025-01-20,Priyansh Bedi,Reverse Engineering Models,Forensics,8,42977,3041.526147006105,15,2585.297224955189,Net Banking,Pune,Arhaan Sandhu,2025,January,Monday
ORD102217,2023-10-02,Madhav Yogi,Shipping & Marine Scanning,Heritage,6,32022,1699.672213266913,0,1699.672213266913,Credit Card,Delhi,Keya Sen,2023,October,Monday
ORD102218,2024-12-14,Abram Hayre,Heritage Site 3D Documentation,Aerospace,8,48146,3407.341551847638,15,2896.240319070492,UPI,Lucknow,Tarini Tella,2024,December,Saturday
ORD102219,2023-10-05,Neelofar Sankaran,Forensic 3D Scanning,Aerospace,3,47107,1250.1789230898207,20,1000.1431384718567,Net Banking,Pune,Riaan Chahal,2023,October,Thursday
ORD102220,2024-11-12,Gatik Chadha,Reverse Engineering Models,Scanning,8,28270,2000.6967488624755,10,1800.627073976228,Cash,Hyderabad,Reyansh Ray,2024,November,Tuesday
ORD102221,2024-04-12,Nayantara Vasa,Digital Twin Solutions,Scanning,10,12618,1116.2359204610325,0,1116.2359204610325,Net Banking,Kolkata,Veer Rastogi,2024,April,Friday
ORD102222,2024-08-09,Advik Hegde,3D Point Cloud Data Processing,Automotive,10,5227,462.4001550364414,10,416.16013953279725,UPI,Chennai,Samiha Walla,2024,August,Friday
ORD102223,2023-04-04,Neelofar Sengupta,Reverse Engineering Models,Scanning,1,10887,96.31051249056318,5,91.49498686603502,Credit Card,Delhi,Ayesha Zacharia,2023,April,Tuesday
ORD102224,2023-04-20,Dhruv Borra,Automotive 3D Modeling,Scanning,8,34075,2411.5225227268784,5,2290.9463965905343,Credit Card,Jaipur,Aarav Sen,2023,April,Thursday
ORD102225,2024-06-20,Shray Buch,Reverse Engineering Models,Automotive,8,25758,1822.919945426234,15,1549.4819536122989,Cash,Jaipur,Saanvi Sant,2024,June,Thursday
ORD102226,2025-03-25,Indrans Lal,3D Point Cloud Data Processing,Heritage,7,33807,2093.486403084347,10,1884.1377627759123,Net Banking,Bangalore,Mehul Kota,2025,March,Tuesday
ORD102227,2024-02-24,Seher Majumdar,3D Point Cloud Data Processing,Scanning,10,19597,1733.6246103403753,0,1733.6246103403753,UPI,Lucknow,Anay Kalla,2024,February,Saturday
ORD102228,2023-03-30,Riya Ratta,3D Laser Scanning Services,Forensics,6,24628,1307.211519216087,10,1176.4903672944783,Cash,Hyderabad,Ira Ravel,2023,March,Thursday
ORD102229,2024-05-26,Reyansh Reddy,3D Scanning for Animation & Gaming,Aerospace,10,32934,2913.4659854544025,10,2622.1193869089625,Cash,Mumbai,Anya Raman,2024,May,Sunday
ORD102230,2024-08-05,Drishya Khalsa,Aerospace & Defense 3D Scanning,Forensics,10,10718,948.1547468300324,20,758.523797464026,Cash,Pune,Gatik Varma,2024,August,Monday
